2025-03-06 11:36:57,423 - INFO - Starting the Game with a Board 5 x 5. Sequence: 5
2025-03-06 11:36:57,855 - INFO - There is a valid move in (0, 0)
2025-03-06 11:36:57,856 - INFO - There is a valid move in (0, 0)
2025-03-06 11:36:57,857 - INFO - There is a valid move in (1, 0)
2025-03-06 11:36:57,858 - INFO - There is a valid move in (0, 0)
2025-03-06 11:36:57,858 - INFO - There is a valid move in (0, 3)
2025-03-06 11:36:57,859 - INFO - There is a valid move in (1, 1)
2025-03-06 11:36:57,859 - INFO - There is a valid move in (0, 0)
2025-03-06 11:36:57,861 - INFO - There is a valid move in (0, 2)
2025-03-06 11:36:57,861 - INFO - There is a valid move in (0, 2)
2025-03-06 11:36:57,862 - INFO - There is a valid move in (0, 3)
2025-03-06 11:36:57,863 - INFO - There is a valid move in (2, 0)
2025-03-06 11:36:57,864 - INFO - There is a valid move in (0, 0)
2025-03-06 11:36:57,865 - INFO - There is a valid move in (2, 1)
2025-03-06 11:36:57,867 - INFO - There is a valid move in (0, 0)
2025-03-06 11:36:57,868 - INFO - There is a valid move in (0, 0)
2025-03-06 11:36:57,868 - INFO - There is a valid move in (2, 1)
2025-03-06 11:36:57,869 - INFO - There is a valid move in (2, 0)
2025-03-06 11:36:57,870 - INFO - There is a valid move in (0, 1)
2025-03-06 11:36:57,871 - INFO - There is a valid move in (0, 0)
2025-03-06 11:36:57,871 - INFO - There is a valid move in (0, 3)
2025-03-06 11:36:57,873 - INFO - There is a valid move in (2, 1)
2025-03-06 11:36:57,873 - INFO - There is a valid move in (1, 0)
2025-03-06 11:36:57,874 - INFO - There is a valid move in (0, 3)
2025-03-06 11:36:57,875 - INFO - There is a valid move in (0, 1)
2025-03-06 11:36:57,876 - INFO - There is a valid move in (0, 3)
2025-03-06 11:36:57,876 - INFO - There is a valid move in (0, 0)
2025-03-06 11:36:57,877 - INFO - There is a valid move in (1, 0)
2025-03-06 11:36:57,877 - INFO - There is a valid move in (0, 0)
2025-03-06 11:36:57,878 - INFO - There is a valid move in (0, 2)
2025-03-06 11:36:57,879 - INFO - There is a valid move in (0, 0)
2025-03-06 11:36:57,879 - INFO - There is a valid move in (2, 3)
2025-03-06 11:36:57,880 - INFO - There is a valid move in (0, 2)
2025-03-06 11:36:57,881 - INFO - There is a valid move in (0, 0)
2025-03-06 11:36:57,882 - INFO - There is a valid move in (0, 2)
2025-03-06 11:36:57,883 - INFO - There is a valid move in (0, 0)
2025-03-06 11:36:57,884 - INFO - There is a valid move in (2, 0)
2025-03-06 11:36:57,884 - INFO - - Root Node (Initial State)
2025-03-06 11:36:57,885 - INFO -   - Piece: S_90 at Position: (0, 0) (Cost: 76, Heuristic: 0), None
2025-03-06 11:36:57,885 - INFO -     [1, 0]
2025-03-06 11:36:57,885 - INFO -     [1, 1]
2025-03-06 11:36:57,885 - INFO -     [0, 1]
2025-03-06 11:36:57,885 - INFO -     - Piece: Square at Position: (0, 2) (Cost: 47, Heuristic: 0), None
2025-03-06 11:36:57,885 - INFO -       [2, 2]
2025-03-06 11:36:57,885 - INFO -       [1, 1]
2025-03-06 11:36:57,886 - INFO -       - Piece: S_90 at Position: (2, 0) (Cost: 23, Heuristic: 0), None
2025-03-06 11:36:57,886 - INFO -         [1, 0]
2025-03-06 11:36:57,886 - INFO -         [1, 1]
2025-03-06 11:36:57,886 - INFO -         [0, 1]
2025-03-06 11:36:57,886 - INFO -         - Piece: Z_90 at Position: (1, 3) (Cost: 29, Heuristic: 10), None
2025-03-06 11:36:57,886 - INFO -           [0, 1]
2025-03-06 11:36:57,886 - INFO -           [1, 1]
2025-03-06 11:36:57,887 - INFO -           [2, 0]
2025-03-06 11:36:57,887 - INFO -           - Piece: L_270 at Position: (0, 2) (Cost: 10, Heuristic: 0), victory
2025-03-06 11:36:57,887 - INFO -             [0, 0, 2]
2025-03-06 11:36:57,887 - INFO -             [1, 1, 2]
2025-03-06 11:36:57,887 - INFO -           - Piece: L_270 at Position: (3, 2) (Cost: 20, Heuristic: 0), victory
2025-03-06 11:36:57,888 - INFO -             [0, 0, 2]
2025-03-06 11:36:57,888 - INFO -             [1, 1, 2]
2025-03-06 11:36:57,888 - INFO -         - Piece: Z_90 at Position: (2, 2) (Cost: 19, Heuristic: 0), defeat
2025-03-06 11:36:57,888 - INFO -           [0, 1]
2025-03-06 11:36:57,888 - INFO -           [1, 1]
2025-03-06 11:36:57,888 - INFO -           [2, 0]
2025-03-06 11:36:57,889 - INFO -         - Piece: Z_90 at Position: (2, 3) (Cost: 9, Heuristic: 0), defeat
2025-03-06 11:36:57,889 - INFO -           [0, 1]
2025-03-06 11:36:57,889 - INFO -           [1, 1]
2025-03-06 11:36:57,889 - INFO -           [2, 0]
2025-03-06 11:36:57,889 - INFO -       - Piece: S_90 at Position: (2, 2) (Cost: 23, Heuristic: 0), defeat
2025-03-06 11:36:57,889 - INFO -         [1, 0]
2025-03-06 11:36:57,890 - INFO -         [1, 1]
2025-03-06 11:36:57,890 - INFO -         [0, 1]
2025-03-06 11:36:57,890 - INFO -       - Piece: S_90 at Position: (2, 3) (Cost: 18, Heuristic: 0), None
2025-03-06 11:36:57,890 - INFO -         [1, 0]
2025-03-06 11:36:57,890 - INFO -         [1, 1]
2025-03-06 11:36:57,890 - INFO -         [0, 1]
2025-03-06 11:36:57,891 - INFO -         - Piece: Z_90 at Position: (2, 1) (Cost: 9, Heuristic: 0), defeat
2025-03-06 11:36:57,891 - INFO -           [0, 1]
2025-03-06 11:36:57,891 - INFO -           [1, 1]
2025-03-06 11:36:57,892 - INFO -           [2, 0]
2025-03-06 11:36:57,892 - INFO -     - Piece: Square at Position: (0, 3) (Cost: 47, Heuristic: 0), None
2025-03-06 11:36:57,892 - INFO -       [2, 2]
2025-03-06 11:36:57,893 - INFO -       [1, 1]
2025-03-06 11:36:57,893 - INFO -       - Piece: S_90 at Position: (1, 2) (Cost: 48, Heuristic: 10), None
2025-03-06 11:36:57,893 - INFO -         [1, 0]
2025-03-06 11:36:57,893 - INFO -         [1, 1]
2025-03-06 11:36:57,893 - INFO -         [0, 1]
2025-03-06 11:36:57,894 - INFO -         - Piece: Z_90 at Position: (0, 0) (Cost: 29, Heuristic: 0), None
2025-03-06 11:36:57,894 - INFO -           [0, 1]
2025-03-06 11:36:57,894 - INFO -           [1, 1]
2025-03-06 11:36:57,894 - INFO -           [2, 0]
2025-03-06 11:36:57,894 - INFO -           - Piece: L_270 at Position: (3, 0) (Cost: 15, Heuristic: 0), victory
2025-03-06 11:36:57,894 - INFO -             [0, 0, 2]
2025-03-06 11:36:57,895 - INFO -             [1, 1, 2]
2025-03-06 11:36:57,895 - INFO -           - Piece: L_270 at Position: (3, 2) (Cost: 10, Heuristic: 0), victory
2025-03-06 11:36:57,895 - INFO -             [0, 0, 2]
2025-03-06 11:36:57,895 - INFO -             [1, 1, 2]
2025-03-06 11:36:57,895 - INFO -       - Piece: S_90 at Position: (2, 0) (Cost: 23, Heuristic: 0), None
2025-03-06 11:36:57,895 - INFO -         [1, 0]
2025-03-06 11:36:57,895 - INFO -         [1, 1]
2025-03-06 11:36:57,895 - INFO -         [0, 1]
2025-03-06 11:36:57,895 - INFO -         - Piece: Z_90 at Position: (2, 2) (Cost: 9, Heuristic: 0), defeat
2025-03-06 11:36:57,896 - INFO -           [0, 1]
2025-03-06 11:36:57,896 - INFO -           [1, 1]
2025-03-06 11:36:57,896 - INFO -           [2, 0]
2025-03-06 11:36:57,896 - INFO -         - Piece: Z_90 at Position: (2, 3) (Cost: 19, Heuristic: 0), defeat
2025-03-06 11:36:57,896 - INFO -           [0, 1]
2025-03-06 11:36:57,897 - INFO -           [1, 1]
2025-03-06 11:36:57,897 - INFO -           [2, 0]
2025-03-06 11:36:57,897 - INFO -       - Piece: S_90 at Position: (2, 2) (Cost: 13, Heuristic: 0), defeat
2025-03-06 11:36:57,897 - INFO -         [1, 0]
2025-03-06 11:36:57,898 - INFO -         [1, 1]
2025-03-06 11:36:57,898 - INFO -         [0, 1]
2025-03-06 11:36:57,898 - INFO -       - Piece: S_90 at Position: (2, 3) (Cost: 28, Heuristic: 0), None
2025-03-06 11:36:57,899 - INFO -         [1, 0]
2025-03-06 11:36:57,899 - INFO -         [1, 1]
2025-03-06 11:36:57,899 - INFO -         [0, 1]
2025-03-06 11:36:57,899 - INFO -         - Piece: Z_90 at Position: (2, 1) (Cost: 9, Heuristic: 0), defeat
2025-03-06 11:36:57,900 - INFO -           [0, 1]
2025-03-06 11:36:57,900 - INFO -           [1, 1]
2025-03-06 11:36:57,900 - INFO -           [2, 0]
2025-03-06 11:36:57,901 - INFO -     - Piece: Square at Position: (1, 2) (Cost: 52, Heuristic: 0), None
2025-03-06 11:36:57,901 - INFO -       [2, 2]
2025-03-06 11:36:57,901 - INFO -       [1, 1]
2025-03-06 11:36:57,901 - INFO -       - Piece: S_90 at Position: (2, 0) (Cost: 28, Heuristic: 0), None
2025-03-06 11:36:57,901 - INFO -         [1, 0]
2025-03-06 11:36:57,901 - INFO -         [1, 1]
2025-03-06 11:36:57,902 - INFO -         [0, 1]
2025-03-06 11:36:57,902 - INFO -         - Piece: Z_90 at Position: (2, 3) (Cost: 29, Heuristic: 10), None
2025-03-06 11:36:57,902 - INFO -           [0, 1]
2025-03-06 11:36:57,902 - INFO -           [1, 1]
2025-03-06 11:36:57,902 - INFO -           [2, 0]
2025-03-06 11:36:57,902 - INFO -           - Piece: L_270 at Position: (1, 2) (Cost: 30, Heuristic: 40), victory
2025-03-06 11:36:57,902 - INFO -             [0, 0, 2]
2025-03-06 11:36:57,902 - INFO -             [1, 1, 2]
2025-03-06 11:36:57,903 - INFO -     - Piece: Square at Position: (1, 3) (Cost: 52, Heuristic: 0), None
2025-03-06 11:36:57,903 - INFO -       [2, 2]
2025-03-06 11:36:57,903 - INFO -       [1, 1]
2025-03-06 11:36:57,903 - INFO -       - Piece: S_90 at Position: (2, 0) (Cost: 28, Heuristic: 0), defeat
2025-03-06 11:36:57,903 - INFO -         [1, 0]
2025-03-06 11:36:57,903 - INFO -         [1, 1]
2025-03-06 11:36:57,904 - INFO -         [0, 1]
2025-03-06 11:36:57,904 - INFO -       - Piece: S_90 at Position: (2, 2) (Cost: 18, Heuristic: 0), defeat
2025-03-06 11:36:57,904 - INFO -         [1, 0]
2025-03-06 11:36:57,904 - INFO -         [1, 1]
2025-03-06 11:36:57,904 - INFO -         [0, 1]
2025-03-06 11:36:57,904 - INFO -     - Piece: Square at Position: (2, 2) (Cost: 42, Heuristic: 0), None
2025-03-06 11:36:57,904 - INFO -       [2, 2]
2025-03-06 11:36:57,905 - INFO -       [1, 1]
2025-03-06 11:36:57,905 - INFO -       - Piece: S_90 at Position: (0, 3) (Cost: 23, Heuristic: 0), defeat
2025-03-06 11:36:57,905 - INFO -         [1, 0]
2025-03-06 11:36:57,905 - INFO -         [1, 1]
2025-03-06 11:36:57,905 - INFO -         [0, 1]
2025-03-06 11:36:57,905 - INFO -       - Piece: S_90 at Position: (2, 0) (Cost: 28, Heuristic: 0), defeat
2025-03-06 11:36:57,905 - INFO -         [1, 0]
2025-03-06 11:36:57,906 - INFO -         [1, 1]
2025-03-06 11:36:57,906 - INFO -         [0, 1]
2025-03-06 11:36:57,906 - INFO -     - Piece: Square at Position: (2, 3) (Cost: 42, Heuristic: 0), None
2025-03-06 11:36:57,906 - INFO -       [2, 2]
2025-03-06 11:36:57,906 - INFO -       [1, 1]
2025-03-06 11:36:57,906 - INFO -       - Piece: S_90 at Position: (2, 0) (Cost: 28, Heuristic: 0), None
2025-03-06 11:36:57,907 - INFO -         [1, 0]
2025-03-06 11:36:57,907 - INFO -         [1, 1]
2025-03-06 11:36:57,907 - INFO -         [0, 1]
2025-03-06 11:36:57,907 - INFO -         - Piece: Z_90 at Position: (0, 2) (Cost: 24, Heuristic: 40), None
2025-03-06 11:36:57,907 - INFO -           [0, 1]
2025-03-06 11:36:57,908 - INFO -           [1, 1]
2025-03-06 11:36:57,908 - INFO -           [2, 0]
2025-03-06 11:36:57,908 - INFO -           - Piece: L_270 at Position: (1, 2) (Cost: 25, Heuristic: 20), victory
2025-03-06 11:36:57,908 - INFO -             [0, 0, 2]
2025-03-06 11:36:57,908 - INFO -             [1, 1, 2]
2025-03-06 11:36:57,908 - INFO -     - Piece: Square at Position: (3, 0) (Cost: 52, Heuristic: 0), None
2025-03-06 11:36:57,909 - INFO -       [2, 2]
2025-03-06 11:36:57,909 - INFO -       [1, 1]
2025-03-06 11:36:57,909 - INFO -       - Piece: S_90 at Position: (0, 2) (Cost: 23, Heuristic: 0), None
2025-03-06 11:36:57,909 - INFO -         [1, 0]
2025-03-06 11:36:57,909 - INFO -         [1, 1]
2025-03-06 11:36:57,909 - INFO -         [0, 1]
2025-03-06 11:36:57,909 - INFO -         - Piece: Z_90 at Position: (2, 3) (Cost: 9, Heuristic: 0), defeat
2025-03-06 11:36:57,910 - INFO -           [0, 1]
2025-03-06 11:36:57,910 - INFO -           [1, 1]
2025-03-06 11:36:57,910 - INFO -           [2, 0]
2025-03-06 11:36:57,910 - INFO -       - Piece: S_90 at Position: (0, 3) (Cost: 23, Heuristic: 0), None
2025-03-06 11:36:57,910 - INFO -         [1, 0]
2025-03-06 11:36:57,910 - INFO -         [1, 1]
2025-03-06 11:36:57,910 - INFO -         [0, 1]
2025-03-06 11:36:57,910 - INFO -         - Piece: Z_90 at Position: (2, 2) (Cost: 9, Heuristic: 0), defeat
2025-03-06 11:36:57,910 - INFO -           [0, 1]
2025-03-06 11:36:57,911 - INFO -           [1, 1]
2025-03-06 11:36:57,911 - INFO -           [2, 0]
2025-03-06 11:36:57,911 - INFO -       - Piece: S_90 at Position: (1, 2) (Cost: 28, Heuristic: 0), defeat
2025-03-06 11:36:57,911 - INFO -         [1, 0]
2025-03-06 11:36:57,911 - INFO -         [1, 1]
2025-03-06 11:36:57,911 - INFO -         [0, 1]
2025-03-06 11:36:57,911 - INFO -       - Piece: S_90 at Position: (1, 3) (Cost: 28, Heuristic: 0), defeat
2025-03-06 11:36:57,911 - INFO -         [1, 0]
2025-03-06 11:36:57,912 - INFO -         [1, 1]
2025-03-06 11:36:57,912 - INFO -         [0, 1]
2025-03-06 11:36:57,912 - INFO -       - Piece: S_90 at Position: (2, 2) (Cost: 28, Heuristic: 0), None
2025-03-06 11:36:57,912 - INFO -         [1, 0]
2025-03-06 11:36:57,912 - INFO -         [1, 1]
2025-03-06 11:36:57,912 - INFO -         [0, 1]
2025-03-06 11:36:57,913 - INFO -         - Piece: Z_90 at Position: (0, 3) (Cost: 9, Heuristic: 0), defeat
2025-03-06 11:36:57,913 - INFO -           [0, 1]
2025-03-06 11:36:57,913 - INFO -           [1, 1]
2025-03-06 11:36:57,914 - INFO -           [2, 0]
2025-03-06 11:36:57,914 - INFO -       - Piece: S_90 at Position: (2, 3) (Cost: 28, Heuristic: 0), None
2025-03-06 11:36:57,914 - INFO -         [1, 0]
2025-03-06 11:36:57,914 - INFO -         [1, 1]
2025-03-06 11:36:57,915 - INFO -         [0, 1]
2025-03-06 11:36:57,915 - INFO -         - Piece: Z_90 at Position: (0, 2) (Cost: 9, Heuristic: 0), defeat
2025-03-06 11:36:57,915 - INFO -           [0, 1]
2025-03-06 11:36:57,915 - INFO -           [1, 1]
2025-03-06 11:36:57,916 - INFO -           [2, 0]
2025-03-06 11:36:57,916 - INFO -     - Piece: Square at Position: (3, 1) (Cost: 42, Heuristic: 0), None
2025-03-06 11:36:57,916 - INFO -       [2, 2]
2025-03-06 11:36:57,916 - INFO -       [1, 1]
2025-03-06 11:36:57,917 - INFO -       - Piece: S_90 at Position: (0, 2) (Cost: 23, Heuristic: 0), None
2025-03-06 11:36:57,917 - INFO -         [1, 0]
2025-03-06 11:36:57,917 - INFO -         [1, 1]
2025-03-06 11:36:57,917 - INFO -         [0, 1]
2025-03-06 11:36:57,918 - INFO -         - Piece: Z_90 at Position: (2, 3) (Cost: 9, Heuristic: 0), defeat
2025-03-06 11:36:57,918 - INFO -           [0, 1]
2025-03-06 11:36:57,918 - INFO -           [1, 1]
2025-03-06 11:36:57,919 - INFO -           [2, 0]
2025-03-06 11:36:57,919 - INFO -       - Piece: S_90 at Position: (0, 3) (Cost: 13, Heuristic: 0), defeat
2025-03-06 11:36:57,919 - INFO -         [1, 0]
2025-03-06 11:36:57,919 - INFO -         [1, 1]
2025-03-06 11:36:57,919 - INFO -         [0, 1]
2025-03-06 11:36:57,920 - INFO -       - Piece: S_90 at Position: (1, 2) (Cost: 28, Heuristic: 0), defeat
2025-03-06 11:36:57,920 - INFO -         [1, 0]
2025-03-06 11:36:57,920 - INFO -         [1, 1]
2025-03-06 11:36:57,920 - INFO -         [0, 1]
2025-03-06 11:36:57,920 - INFO -       - Piece: S_90 at Position: (1, 3) (Cost: 18, Heuristic: 0), defeat
2025-03-06 11:36:57,921 - INFO -         [1, 0]
2025-03-06 11:36:57,921 - INFO -         [1, 1]
2025-03-06 11:36:57,921 - INFO -         [0, 1]
2025-03-06 11:36:57,921 - INFO -       - Piece: S_90 at Position: (2, 3) (Cost: 18, Heuristic: 0), None
2025-03-06 11:36:57,921 - INFO -         [1, 0]
2025-03-06 11:36:57,921 - INFO -         [1, 1]
2025-03-06 11:36:57,922 - INFO -         [0, 1]
2025-03-06 11:36:57,922 - INFO -         - Piece: Z_90 at Position: (0, 2) (Cost: 9, Heuristic: 0), defeat
2025-03-06 11:36:57,922 - INFO -           [0, 1]
2025-03-06 11:36:57,922 - INFO -           [1, 1]
2025-03-06 11:36:57,922 - INFO -           [2, 0]
2025-03-06 11:36:57,922 - INFO -     - Piece: Square at Position: (3, 2) (Cost: 32, Heuristic: 0), None
2025-03-06 11:36:57,923 - INFO -       [2, 2]
2025-03-06 11:36:57,923 - INFO -       [1, 1]
2025-03-06 11:36:57,923 - INFO -       - Piece: S_90 at Position: (0, 2) (Cost: 23, Heuristic: 0), defeat
2025-03-06 11:36:57,924 - INFO -         [1, 0]
2025-03-06 11:36:57,924 - INFO -         [1, 1]
2025-03-06 11:36:57,924 - INFO -         [0, 1]
2025-03-06 11:36:57,924 - INFO -       - Piece: S_90 at Position: (0, 3) (Cost: 13, Heuristic: 0), defeat
2025-03-06 11:36:57,925 - INFO -         [1, 0]
2025-03-06 11:36:57,925 - INFO -         [1, 1]
2025-03-06 11:36:57,925 - INFO -         [0, 1]
2025-03-06 11:36:57,925 - INFO -       - Piece: S_90 at Position: (1, 3) (Cost: 18, Heuristic: 0), defeat
2025-03-06 11:36:57,925 - INFO -         [1, 0]
2025-03-06 11:36:57,925 - INFO -         [1, 1]
2025-03-06 11:36:57,926 - INFO -         [0, 1]
2025-03-06 11:36:57,926 - INFO -       - Piece: S_90 at Position: (2, 0) (Cost: 28, Heuristic: 0), None
2025-03-06 11:36:57,926 - INFO -         [1, 0]
2025-03-06 11:36:57,926 - INFO -         [1, 1]
2025-03-06 11:36:57,926 - INFO -         [0, 1]
2025-03-06 11:36:57,926 - INFO -         - Piece: Z_90 at Position: (0, 2) (Cost: 19, Heuristic: 0), defeat
2025-03-06 11:36:57,926 - INFO -           [0, 1]
2025-03-06 11:36:57,926 - INFO -           [1, 1]
2025-03-06 11:36:57,927 - INFO -           [2, 0]
2025-03-06 11:36:57,927 - INFO -         - Piece: Z_90 at Position: (0, 3) (Cost: 9, Heuristic: 0), defeat
2025-03-06 11:36:57,927 - INFO -           [0, 1]
2025-03-06 11:36:57,927 - INFO -           [1, 1]
2025-03-06 11:36:57,927 - INFO -           [2, 0]
2025-03-06 11:36:57,927 - INFO -     - Piece: Square at Position: (3, 3) (Cost: 32, Heuristic: 0), None
2025-03-06 11:36:57,927 - INFO -       [2, 2]
2025-03-06 11:36:57,927 - INFO -       [1, 1]
2025-03-06 11:36:57,928 - INFO -       - Piece: S_90 at Position: (0, 2) (Cost: 13, Heuristic: 0), None
2025-03-06 11:36:57,928 - INFO -         [1, 0]
2025-03-06 11:36:57,928 - INFO -         [1, 1]
2025-03-06 11:36:57,928 - INFO -         [0, 1]
2025-03-06 11:36:57,928 - INFO -         - Piece: Z_90 at Position: (2, 1) (Cost: 9, Heuristic: 0), defeat
2025-03-06 11:36:57,929 - INFO -           [0, 1]
2025-03-06 11:36:57,929 - INFO -           [1, 1]
2025-03-06 11:36:57,929 - INFO -           [2, 0]
2025-03-06 11:36:57,929 - INFO -       - Piece: S_90 at Position: (0, 3) (Cost: 23, Heuristic: 0), None
2025-03-06 11:36:57,930 - INFO -         [1, 0]
2025-03-06 11:36:57,930 - INFO -         [1, 1]
2025-03-06 11:36:57,930 - INFO -         [0, 1]
2025-03-06 11:36:57,930 - INFO -         - Piece: Z_90 at Position: (2, 1) (Cost: 9, Heuristic: 0), defeat
